DateTime,TEMP,CO,NO,NO2,PM10,PM2.5,HUM,DIR,SPD,PRES,Month,Hour,TF_CNT
2019-01-10 10:00:00,-1.72,1.08,54.4,34.1,11.24,8.13,62.09,170.11,0.22,625.0,1,10,7955.0
2019-01-10 11:00:00,-1.54,0.81,54.4,34.1,8.68,6.6,62.91,196.05,0.4,625.0,1,11,8170.0
2019-01-10 12:00:00,-1.37,0.71,54.4,34.1,4.96,4.07,62.58,162.08,0.47,625.0,1,12,8291.0
2019-01-10 13:00:00,-0.64,0.57,54.4,34.1,2.6,2.13,57.93,152.4,0.64,625.0,1,13,7948.0
2019-01-10 14:00:00,0.04,0.52,54.4,34.1,1.98,1.49,53.79,169.2,1.11,625.0,1,14,6993.0
2019-01-10 15:00:00,1.15,0.76,54.4,34.1,6.24,2.85,50.18,179.16,1.04,625.0,1,15,6791.0
2019-01-10 16:00:00,4.52,0.59,54.4,34.1,6.94,2.71,39.76,189.41,1.01,625.0,1,16,6156.0
2019-01-10 17:00:00,7.55,0.47,54.4,34.1,4.68,2.54,32.24,190.59,0.62,625.0,1,17,6063.0
2019-01-10 18:00:00,10.96,0.66,54.4,34.1,6.14,3.24,26.85,203.1,0.85,625.0,1,18,6934.0
2019-01-10 19:00:00,10.53,0.94,54.4,34.1,11.58,6.23,30.14,296.67,1.58,625.0,1,19,3050.0
2019-01-10 20:00:00,13.1,0.47,54.4,34.1,7.8,4.0,25.0,289.6,1.3,625.0,1,20,4603.0
2019-01-10 21:00:00,13.9,0.39,54.4,34.1,6.2,2.98,22.7,271.71,1.37,625.0,1,21,4625.0
2019-01-10 22:00:00,13.9,0.34,54.4,34.1,4.53,2.71,22.41,294.55,1.4,625.0,1,22,3561.0
2019-01-10 23:00:00,12.96,0.41,54.4,34.1,5.4,3.23,24.57,291.62,1.52,625.0,1,23,2360.0
2019-01-11 00:00:00,11.19,0.58,54.4,34.1,6.96,4.13,28.34,194.1,1.16,625.0,1,0,1514.0
2019-01-11 01:00:00,9.54,0.72,54.4,34.1,12.56,7.44,32.13,260.8,0.8,625.0,1,1,965.0
2019-01-11 02:00:00,8.26,0.84,54.4,34.1,14.91,9.98,34.87,183.14,0.43,625.0,1,2,893.0
2019-01-11 03:00:00,6.99,1.01,54.4,34.1,14.18,8.95,38.53,187.08,0.23,625.0,1,3,1167.0
2019-01-11 04:00:00,7.5,1.22,54.4,34.1,16.56,10.47,38.91,206.18,0.57,625.0,1,4,2226.0
2019-01-11 05:00:00,7.14,0.81,54.4,34.1,13.03,8.94,39.33,168.77,0.21,625.0,1,5,4959.0
2019-01-11 06:00:00,6.35,1.13,54.4,34.1,13.03,9.59,42.6,130.92,0.32,625.0,1,6,6430.0
2019-01-11 07:00:00,6.3,0.9,54.4,34.1,17.17,11.31,43.01,227.11,0.58,625.0,1,7,7104.0
2019-01-11 08:00:00,5.95,0.49,54.4,34.1,10.41,7.58,39.77,275.14,1.56,625.0,1,8,6075.0
2019-01-11 09:00:00,5.32,0.3,54.4,34.1,5.31,3.97,42.21,280.44,1.91,625.0,1,9,6047.0
2019-01-11 10:00:00,4.8,0.18,54.4,34.1,2.04,1.47,49.63,247.4,1.34,625.0,1,10,6506.0
2019-01-11 11:00:00,4.03,0.12,54.4,34.1,2.08,1.57,61.96,254.41,0.36,625.0,1,11,7345.0
2019-01-11 12:00:00,3.01,0.15,54.4,34.1,2.79,2.28,85.15,253.28,1.36,625.0,1,12,7517.0
2019-01-11 13:00:00,1.36,0.14,54.4,34.1,1.82,1.51,92.46,260.07,1.26,625.0,1,13,7801.0
2019-01-11 14:00:00,0.02,0.18,54.4,34.1,2.18,1.82,95.48,253.44,1.14,625.0,1,14,7193.0
2019-01-11 15:00:00,-0.02,0.25,54.4,34.1,2.52,2.1,96.83,261.85,0.99,625.0,1,15,6207.0
2019-01-11 16:00:00,-0.2,0.31,54.4,34.1,2.8,2.7,97.7,277.3,1.5,625.0,1,16,5032.0
2019-01-11 17:00:00,-0.2,0.33,54.4,34.1,2.25,1.95,98.08,292.76,1.16,625.0,1,17,6149.0
2019-01-11 18:00:00,-0.2,0.4,54.4,34.1,1.3,1.13,98.58,306.09,2.0,625.0,1,18,6522.0
2019-01-11 19:00:00,-0.2,0.37,54.4,34.1,2.19,1.87,99.3,309.6,2.52,625.0,1,19,5209.0
2019-01-11 20:00:00,0.22,0.35,54.4,34.1,3.71,2.86,98.54,304.94,2.68,625.0,1,20,4453.0
2019-01-11 21:00:00,0.7,0.35,54.4,34.1,3.07,2.58,96.64,286.43,2.77,625.0,1,21,4167.0
2019-01-11 22:00:00,0.24,0.34,54.4,34.1,3.19,2.65,96.5,307.05,2.19,625.0,1,22,3441.0
2019-01-11 23:00:00,0.26,0.31,54.4,34.1,3.22,2.64,97.66,313.0,2.09,625.0,1,23,2492.0
2019-01-12 00:00:00,-0.2,0.35,54.4,34.1,2.74,2.29,98.14,308.83,1.93,625.0,1,0,1753.0
2019-01-12 01:00:00,-0.2,0.38,54.4,34.1,2.42,2.03,98.5,301.42,2.0,625.0,1,1,1099.0
2019-01-12 02:00:00,-0.2,0.34,54.4,34.1,2.18,1.84,98.5,317.26,2.08,625.0,1,2,991.0
2019-01-12 03:00:00,-0.2,0.34,54.4,34.1,2.75,2.34,98.5,308.76,2.1,625.0,1,3,1054.0
2019-01-12 04:00:00,-0.2,0.29,54.4,34.1,3.01,2.57,98.45,319.16,2.71,625.0,1,4,1486.0
2019-01-12 05:00:00,-0.2,0.16,54.4,34.1,3.26,2.8,97.7,303.91,2.23,625.27,1,5,2457.0
2019-01-12 06:00:00,-0.14,1.12,54.4,34.1,2.87,2.49,96.88,317.28,2.55,626.44,1,6,3578.0
2019-01-12 07:00:00,-0.2,0.11,54.4,34.1,1.93,1.66,96.21,313.93,2.41,625.99,1,7,4311.0
2019-01-12 08:00:00,-0.2,0.13,54.4,34.1,1.45,1.23,96.28,309.94,1.97,625.0,1,8,5118.0
2019-01-12 09:00:00,-0.2,0.13,54.4,34.1,1.99,1.73,97.16,306.87,1.68,625.72,1,9,5767.0
2019-01-12 10:00:00,-0.2,0.13,54.4,34.1,2.06,1.78,93.86,303.4,1.9,627.31,1,10,6505.0
2019-01-12 11:00:00,-0.2,0.25,54.4,34.1,2.6,2.26,92.71,261.46,0.99,625.75,1,11,7038.0
2019-01-12 12:00:00,-0.2,0.43,54.4,34.1,4.6,3.95,92.72,234.75,0.5,625.0,1,12,7690.0
2019-01-12 13:00:00,-0.2,0.39,54.4,34.1,3.31,2.92,90.12,263.6,0.93,626.71,1,13,7971.0
2019-01-12 14:00:00,-0.2,0.4,54.4,34.1,2.76,2.44,88.74,147.91,0.18,630.28,1,14,7816.0
2019-01-12 15:00:00,-0.2,0.54,54.4,34.1,2.32,1.99,89.21,139.3,0.14,630.4,1,15,7754.0
2019-01-12 16:00:00,0.16,0.6,54.4,34.1,3.1,2.6,90.69,137.13,0.27,630.4,1,16,7328.0
2019-01-12 17:00:00,1.23,0.43,54.4,34.1,2.3,1.98,80.08,161.13,0.23,630.4,1,17,7504.0
2019-01-12 18:00:00,1.94,0.39,54.4,34.1,1.68,1.43,71.04,121.24,0.44,630.4,1,18,6624.0
2019-01-12 19:00:00,3.42,0.36,54.4,34.1,1.67,1.39,65.42,176.63,0.36,630.4,1,19,5812.0
2019-01-12 20:00:00,3.36,0.46,54.4,34.1,3.3,2.8,68.99,153.11,0.83,628.09,1,20,4740.0
2019-01-12 21:00:00,4.64,0.44,54.4,34.1,3.81,3.21,63.74,163.87,0.7,625.0,1,21,4410.0
2019-01-12 22:00:00,4.26,0.41,54.4,34.1,3.37,2.82,62.61,129.38,0.9,625.0,1,22,3955.0
2019-01-12 23:00:00,3.7,0.26,54.4,34.1,2.96,2.49,63.18,137.83,0.81,625.09,1,23,2724.0
2019-01-13 00:00:00,3.38,0.27,54.4,34.1,3.79,3.03,64.36,108.64,0.88,625.24,1,0,1971.0
2019-01-13 01:00:00,1.53,0.46,54.4,34.1,6.6,5.55,75.98,139.16,0.4,629.86,1,1,1486.0
2019-01-13 02:00:00,0.02,0.67,54.4,34.1,9.69,8.47,84.42,144.88,0.23,630.4,1,2,1396.0
2019-01-13 03:00:00,-1.3,0.66,54.4,34.1,9.48,8.42,88.76,170.06,0.12,630.4,1,3,1013.0
2019-01-13 04:00:00,-1.69,0.8,54.4,34.1,10.06,8.96,91.02,168.72,0.38,630.4,1,4,1349.0
2019-01-13 05:00:00,-2.5,0.76,54.4,34.1,9.63,8.64,91.25,162.19,0.44,630.4,1,5,2132.0
2019-01-13 06:00:00,-2.88,0.92,54.4,34.1,9.08,8.12,89.55,154.36,0.62,630.4,1,6,2837.0
2019-01-13 07:00:00,-3.5,0.56,54.4,34.1,8.04,7.25,88.6,158.95,0.65,630.4,1,7,3333.0
2019-01-13 08:00:00,-3.7,0.59,54.4,34.1,6.86,6.2,88.66,156.0,0.72,630.4,1,8,4498.0
2019-01-13 09:00:00,-4.18,0.66,54.4,34.1,6.98,6.31,89.01,192.6,0.6,630.4,1,9,5669.0
2019-01-13 10:00:00,-4.29,0.67,54.4,34.1,6.65,5.96,85.55,200.18,0.71,630.4,1,10,6525.0
2019-01-13 11:00:00,-4.98,0.49,54.4,34.1,6.28,5.68,87.25,176.39,0.32,630.4,1,11,7157.0
2019-01-13 12:00:00,-6.12,0.47,54.4,34.1,5.8,5.29,90.55,168.94,0.34,630.4,1,12,7634.0
2019-01-13 13:00:00,-6.12,0.41,54.4,34.1,4.59,4.14,87.37,167.87,0.66,630.4,1,13,4512.0
2019-01-13 14:00:00,-6.13,0.37,54.4,34.1,4.16,3.74,86.96,175.72,0.54,630.4,1,14,6083.0
2019-01-13 15:00:00,-6.58,0.51,54.4,34.1,4.08,3.64,88.18,183.82,0.23,630.4,1,15,7727.0
2019-01-13 16:00:00,-4.27,0.67,54.4,34.1,4.3,3.74,76.48,164.8,0.54,630.4,1,16,7935.0
2019-01-13 17:00:00,-2.54,0.5,54.4,34.1,4.1,3.43,67.2,169.17,0.91,630.4,1,17,7975.0
2019-01-13 18:00:00,0.18,0.49,54.4,34.1,3.08,2.38,54.87,183.04,0.66,630.4,1,18,7086.0
2019-01-13 19:00:00,2.03,0.46,54.4,34.1,2.59,2.05,49.07,184.02,0.56,630.4,1,19,5580.0
2019-01-13 20:00:00,4.0,0.41,54.4,34.1,2.9,2.17,44.6,185.96,0.47,630.31,1,20,5048.0
2019-01-13 21:00:00,4.31,0.4,54.4,34.1,2.64,2.18,44.67,85.33,0.9,627.1,1,21,3967.0
2019-01-13 22:00:00,5.41,0.42,54.4,34.1,2.94,2.34,44.0,184.56,0.64,625.96,1,22,2596.0
2019-01-13 23:00:00,5.52,0.22,54.4,34.1,3.01,2.4,43.41,123.5,0.62,626.56,1,23,1800.0
2019-01-14 00:00:00,4.63,0.23,54.4,34.1,3.48,2.72,46.8,196.69,0.44,627.76,1,0,1340.0
2019-01-14 01:00:00,1.71,0.41,54.4,34.1,6.4,4.62,60.73,257.8,0.48,630.4,1,1,746.0
2019-01-14 02:00:00,-0.47,0.51,54.4,34.1,8.05,6.27,70.73,199.93,0.16,630.4,1,2,754.0
2019-01-14 03:00:00,-1.4,0.79,54.4,34.1,10.31,7.47,75.07,214.3,0.13,630.4,1,3,1093.0
2019-01-14 04:00:00,-2.71,0.92,54.4,34.1,8.98,7.4,79.02,163.78,0.42,630.4,1,4,2221.0
2019-01-14 05:00:00,-3.42,0.48,54.4,34.1,6.36,5.6,81.46,160.33,0.57,630.4,1,5,5512.0
2019-01-14 06:00:00,-3.63,1.31,54.4,34.1,4.57,4.03,80.82,166.14,0.74,630.4,1,6,9040.0
2019-01-14 07:00:00,-4.12,0.43,54.4,34.1,4.08,3.62,80.1,160.7,0.8,630.4,1,7,7981.0
2019-01-14 08:00:00,-5.1,0.48,54.4,34.1,4.19,3.75,79.31,164.48,0.73,630.4,1,8,7052.0
2019-01-14 09:00:00,-5.56,0.45,54.4,34.1,3.52,3.17,78.42,162.48,0.54,630.4,1,9,7338.0
2019-01-14 10:00:00,-5.78,0.41,54.4,34.1,2.67,2.39,75.31,165.12,0.72,630.4,1,10,7735.0
2019-01-14 11:00:00,-6.0,0.39,54.4,34.1,2.37,2.1,74.56,173.31,0.7,630.4,1,11,7606.0
2019-01-14 12:00:00,-6.04,0.41,54.4,34.1,2.38,1.95,71.56,166.63,0.81,630.4,1,12,8281.0
2019-01-14 13:00:00,-6.03,0.49,54.4,34.1,2.99,2.13,69.0,171.74,0.93,630.4,1,13,8146.0
2019-01-14 14:00:00,-6.0,0.58,54.4,34.1,2.93,1.99,66.84,173.52,0.9,630.4,1,14,8357.0
2019-01-14 15:00:00,-5.1,0.85,54.4,34.1,5.8,2.6,59.7,165.4,1.5,630.4,1,15,6936.0
2019-01-14 16:00:00,-3.72,0.66,54.4,34.1,7.11,2.91,54.6,176.91,1.41,630.4,1,16,5796.0
2019-01-14 17:00:00,-1.52,0.44,54.4,34.1,7.27,3.04,46.87,179.81,1.31,630.4,1,17,6146.0
2019-01-14 18:00:00,1.61,0.4,54.4,34.1,6.51,2.93,37.48,186.9,1.51,630.4,1,18,6835.0
2019-01-14 19:00:00,5.4,0.41,54.4,34.1,6.6,2.4,29.3,168.5,2.0,630.4,1,19,5428.0
2019-01-14 20:00:00,6.8,0.38,54.4,34.1,5.22,2.41,25.97,177.53,1.24,628.99,1,20,4525.0
2019-01-14 21:00:00,8.83,0.32,54.4,34.1,4.57,1.87,20.15,156.14,1.1,625.0,1,21,4049.0
2019-01-14 22:00:00,9.46,0.34,54.4,34.1,4.54,1.88,14.98,168.55,0.83,625.0,1,22,2800.0
2019-01-14 23:00:00,9.0,0.38,54.4,34.1,4.5,2.0,14.5,173.9,0.4,625.0,1,23,2012.0
2019-01-15 00:00:00,7.72,0.49,54.4,34.1,6.98,2.66,17.17,165.59,0.76,625.0,1,0,1230.0
2019-01-15 01:00:00,3.78,1.04,54.4,34.1,15.72,6.12,28.1,157.66,0.47,625.0,1,1,753.0
2019-01-15 02:00:00,1.86,0.95,54.4,34.1,11.26,5.96,44.4,170.9,0.8,625.0,1,2,691.0
2019-01-15 03:00:00,0.1,0.57,54.4,34.1,5.29,3.5,50.1,169.84,1.21,625.18,1,3,1026.0
2019-01-15 04:00:00,-1.15,0.44,54.4,34.1,4.22,2.76,53.36,171.31,1.2,625.0,1,4,2146.0
2019-01-15 05:00:00,-2.41,0.47,54.4,34.1,3.77,2.61,57.49,169.18,0.91,625.0,1,5,5696.0
2019-01-15 06:00:00,-3.19,0.72,54.4,34.1,3.07,2.36,57.46,165.22,0.84,625.0,1,6,9293.0
2019-01-15 07:00:00,-4.11,0.51,54.4,34.1,3.04,2.36,58.46,158.19,0.94,625.0,1,7,8016.0
2019-01-15 08:00:00,-4.05,0.44,54.4,34.1,1.98,1.61,54.86,177.58,1.18,625.0,1,8,7305.0
2019-01-15 09:00:00,-4.47,0.41,54.4,34.1,1.53,1.22,55.35,172.96,1.07,625.0,1,9,7648.0
2019-01-15 10:00:00,-5.08,0.43,54.4,34.1,1.42,1.17,55.36,165.6,0.79,625.0,1,10,7792.0
2019-01-15 11:00:00,-5.99,0.3,54.4,34.1,1.31,1.04,57.46,156.91,0.69,625.0,1,11,8120.0
2019-01-15 12:00:00,-5.64,0.28,54.4,34.1,1.84,1.28,56.79,171.01,0.85,625.0,1,12,8188.0
2019-01-15 13:00:00,-5.1,0.36,54.4,34.1,2.82,1.67,53.68,175.42,0.66,625.0,1,13,8398.0
2019-01-15 14:00:00,-4.49,0.42,54.4,34.1,3.28,1.8,52.7,175.8,0.95,625.0,1,14,8516.0
2019-01-15 15:00:00,-3.5,0.49,54.4,34.1,9.8,3.0,47.6,185.9,2.0,625.0,1,15,7655.0
2019-01-15 16:00:00,-2.34,0.57,54.4,34.1,6.68,3.5,45.27,185.02,1.55,625.0,1,16,6839.0
2019-01-15 17:00:00,0.53,0.53,54.4,34.1,9.4,4.56,39.5,183.37,1.0,625.0,1,17,6695.0
2019-01-15 18:00:00,4.07,0.54,54.4,34.1,8.25,3.36,32.5,185.42,0.88,625.0,1,18,7025.0
2019-01-15 19:00:00,9.0,0.43,54.4,34.1,5.4,3.6,25.0,211.1,0.6,625.0,1,19,5707.0
2019-01-15 20:00:00,10.2,0.43,54.4,34.1,4.76,2.31,22.77,167.58,0.64,625.0,1,20,4919.0
2019-01-15 21:00:00,11.21,0.37,54.4,34.1,4.57,1.91,21.86,142.96,0.68,625.0,1,21,4376.0
2019-01-15 22:00:00,10.83,0.39,54.4,34.1,4.0,1.92,22.13,68.46,1.13,625.0,1,22,2913.0
2019-01-15 23:00:00,10.18,0.46,54.4,34.1,6.43,2.24,21.42,81.8,1.16,625.0,1,23,1767.0
2019-01-16 00:00:00,8.85,0.85,54.4,34.1,14.17,4.5,24.18,89.12,0.96,625.0,1,0,1177.0
2019-01-16 01:00:00,6.12,1.37,54.4,34.1,20.9,7.11,33.34,88.77,0.71,625.0,1,1,787.0
2019-01-16 02:00:00,5.58,1.01,54.4,34.1,9.88,4.72,28.98,127.26,1.07,625.0,1,2,713.0
2019-01-16 03:00:00,3.26,0.81,54.4,34.1,7.11,3.58,40.02,144.22,0.53,625.0,1,3,1090.0
2019-01-16 04:00:00,1.66,0.82,54.4,34.1,7.88,4.62,50.22,154.66,0.37,625.0,1,4,2282.0
2019-01-16 05:00:00,0.22,0.71,54.4,34.1,9.4,5.58,58.37,140.46,0.39,625.0,1,5,5707.0
2019-01-16 06:00:00,-0.2,1.29,54.4,34.1,5.53,4.13,59.93,141.28,0.66,625.0,1,6,9134.0
2019-01-16 07:00:00,-0.2,0.35,54.4,34.1,4.07,3.06,60.41,154.87,0.68,625.0,1,7,7648.0
2019-01-16 08:00:00,-0.2,0.42,54.4,34.1,4.31,3.31,58.09,141.61,0.2,625.0,1,8,7490.0
2019-01-16 09:00:00,0.54,0.39,54.4,34.1,3.93,3.02,58.26,138.05,0.2,625.0,1,9,7403.0
2019-01-16 10:00:00,0.44,0.43,54.4,34.1,4.72,3.32,60.6,134.5,0.22,624.81,1,10,7791.0
2019-01-16 11:00:00,0.5,0.44,54.4,34.1,5.77,4.0,62.27,213.87,0.22,621.72,1,11,8054.0
2019-01-16 12:00:00,0.7,0.53,54.4,34.1,5.77,4.34,59.49,247.32,0.41,619.5,1,12,8127.0
2019-01-16 13:00:00,-0.14,0.74,54.4,34.1,9.32,6.2,63.34,103.05,0.19,619.5,1,13,7786.0
2019-01-16 14:00:00,-0.21,1.16,54.4,34.1,12.27,7.1,65.42,167.52,0.25,619.5,1,14,8240.0
2019-01-16 15:00:00,-0.27,1.34,54.4,34.1,16.41,8.41,64.7,171.31,0.28,619.5,1,15,6903.0
2019-01-16 16:00:00,1.41,1.24,54.4,34.1,18.46,8.84,53.95,220.67,0.36,619.5,1,16,6287.0
2019-01-16 17:00:00,3.33,0.68,54.4,34.1,9.42,5.58,41.36,216.89,0.3,619.5,1,17,6387.0
2019-01-16 18:00:00,6.23,0.78,54.4,34.1,17.6,6.36,35.23,179.11,0.48,619.59,1,18,6997.0
2019-01-16 19:00:00,8.33,1.07,54.4,34.1,63.7,23.98,34.42,215.82,0.91,619.5,1,19,6066.0
2019-01-16 20:00:00,11.66,0.7,54.4,34.1,48.03,13.58,30.62,245.42,2.06,619.5,1,20,5272.0
2019-01-16 21:00:00,11.38,0.41,54.4,34.1,14.19,4.33,32.56,286.19,3.57,619.5,1,21,4776.0
2019-01-16 22:00:00,11.44,0.38,54.4,34.1,8.15,2.94,32.23,223.14,3.43,619.5,1,22,3027.0
2019-01-16 23:00:00,10.7,0.23,54.4,34.1,8.55,3.53,33.85,234.66,2.94,619.5,1,23,2100.0
2019-01-17 00:00:00,9.98,0.12,54.4,34.1,5.19,1.5,34.8,269.09,3.54,619.5,1,0,1383.0
2019-01-17 01:00:00,8.56,0.16,54.4,34.1,3.36,1.23,39.9,273.0,2.25,622.12,1,1,958.0
2019-01-17 02:00:00,7.3,0.14,54.4,34.1,2.57,1.19,46.74,248.8,1.82,625.0,1,2,805.0
2019-01-17 03:00:00,6.4,0.21,54.4,34.1,4.93,2.7,51.7,236.2,1.59,625.0,1,3,1208.0
2019-01-17 04:00:00,6.92,0.12,54.4,34.1,3.71,1.45,45.95,231.11,2.72,625.0,1,4,2413.0
2019-01-17 05:00:00,7.3,0.18,54.4,34.1,7.72,1.98,39.42,230.83,3.7,625.0,1,5,5836.0
2019-01-17 06:00:00,6.92,0.51,54.4,34.1,2.52,1.02,38.9,218.38,2.38,625.0,1,6,8324.0
2019-01-17 07:00:00,5.15,0.34,54.4,34.1,3.13,1.79,48.85,199.84,1.71,625.0,1,7,7874.0
2019-01-17 08:00:00,2.39,0.49,54.4,34.1,5.44,3.26,61.41,146.92,0.64,625.0,1,8,7142.0
2019-01-17 09:00:00,1.43,0.44,54.4,34.1,3.99,2.83,64.27,170.49,0.85,625.0,1,9,7038.0
2019-01-17 10:00:00,1.65,0.47,54.4,34.1,3.9,2.53,59.02,127.21,1.0,625.0,1,10,8069.0
2019-01-17 11:00:00,6.44,0.28,54.4,34.1,1.33,0.74,35.33,185.29,1.65,625.0,1,11,8194.0
2019-01-17 12:00:00,1.74,0.46,54.4,34.1,2.89,1.63,50.61,175.7,0.9,625.0,1,12,7448.0
2019-01-17 13:00:00,0.92,0.51,54.4,34.1,2.36,1.38,52.64,164.08,1.34,625.0,1,13,8234.0
2019-01-17 14:00:00,1.25,0.68,54.4,34.1,4.23,2.12,51.05,150.63,0.87,625.0,1,14,7622.0
2019-01-17 15:00:00,-0.25,0.94,54.4,34.1,11.14,3.77,56.52,160.69,0.92,625.0,1,15,7117.0
2019-01-17 16:00:00,4.0,0.86,54.4,34.1,10.2,5.0,43.6,218.0,1.4,625.0,1,16,5867.0
2019-01-17 17:00:00,5.42,0.48,54.4,34.1,9.16,3.8,39.47,170.0,0.85,625.0,1,17,6346.0
2019-01-17 18:00:00,8.18,0.34,54.4,34.1,8.08,3.2,32.4,168.17,1.03,625.0,1,18,7180.0
2019-01-17 19:00:00,10.53,0.3,54.4,34.1,6.33,2.73,29.47,134.86,0.88,622.18,1,19,6419.0
2019-01-17 20:00:00,13.54,0.18,54.4,34.1,8.96,3.1,24.34,99.52,1.36,619.5,1,20,5780.0
2019-01-17 21:00:00,15.6,0.13,54.4,34.1,2.7,1.8,18.6,102.4,1.9,619.5,1,21,5738.0
2019-01-17 22:00:00,16.13,0.18,54.4,34.1,24.63,4.49,18.64,95.44,1.17,619.5,1,22,4245.0
2019-01-17 23:00:00,15.36,0.12,54.4,34.1,15.9,5.29,23.94,170.36,1.51,619.5,1,23,2749.0
2019-01-18 00:00:00,9.8,0.32,54.4,34.1,6.4,5.1,43.6,285.4,0.8,619.5,1,0,1803.0
2019-01-18 01:00:00,8.32,0.47,55.14,40.33,10.5,7.14,48.38,195.18,0.44,619.5,1,1,1062.0
2019-01-18 02:00:00,6.54,1.01,119.44,50.88,12.03,8.82,54.58,134.58,0.28,619.5,1,2,971.0
2019-01-18 03:00:00,5.95,1.36,144.43,52.65,13.62,10.6,57.07,93.8,0.78,619.5,1,3,1215.0
2019-01-18 04:00:00,6.57,0.71,59.35,49.7,10.43,8.56,51.69,157.2,1.22,619.5,1,4,2475.0
2019-01-18 05:00:00,5.98,0.77,95.15,43.17,9.73,7.66,53.38,148.25,0.9,619.5,1,5,5586.0
2019-01-18 06:00:00,5.44,1.39,136.42,73.54,6.64,5.42,48.74,172.14,0.88,619.5,1,6,9336.0
2019-01-18 07:00:00,4.02,0.5,21.81,47.82,4.05,3.36,50.26,168.15,0.5,619.5,1,7,8415.0
2019-01-18 08:00:00,1.9,0.74,47.34,47.1,5.69,4.75,60.82,135.09,0.42,618.18,1,8,7027.0
2019-01-18 09:00:00,0.3,0.75,53.93,43.82,5.55,4.67,67.53,111.79,0.28,615.06,1,9,6829.0
2019-01-18 10:00:00,0.96,0.84,64.6,45.83,5.95,4.96,66.73,124.86,0.88,614.58,1,10,7058.0
2019-01-18 11:00:00,0.5,0.59,74.96,45.23,5.3,4.3,68.68,179.21,0.6,614.1,1,11,5892.0
2019-01-18 12:00:00,-0.9,0.78,96.12,43.68,6.12,5.1,76.44,117.83,0.49,614.1,1,12,4425.0
2019-01-18 13:00:00,-0.73,0.67,74.6,43.09,4.16,3.38,74.05,177.4,0.47,614.1,1,13,6833.0
2019-01-18 14:00:00,-0.16,0.75,86.8,42.44,4.56,3.71,73.22,202.45,0.98,615.33,1,14,6872.0
2019-01-18 15:00:00,,,,,,,,,,,1,15,6810.0
2019-01-18 16:00:00,,,,,,,,,,,1,16,6672.0
2019-01-18 17:00:00,,,,,,,,,,,1,17,6967.0
2019-01-18 18:00:00,0.7,0.49,15.6,39.0,2.0,1.7,92.9,238.3,0.8,619.5,1,18,7642.0
2019-01-18 19:00:00,0.03,0.41,6.93,30.76,1.7,1.43,94.8,290.3,1.66,619.5,1,19,6688.0
2019-01-18 20:00:00,-0.2,0.33,5.5,18.07,1.41,1.23,97.41,312.3,2.82,619.5,1,20,5845.0
2019-01-18 21:00:00,0.86,0.22,2.09,7.73,1.22,0.98,91.42,323.75,3.85,619.5,1,21,5466.0
2019-01-18 22:00:00,1.61,0.2,24.35,8.89,3.05,1.18,78.05,309.75,3.7,622.58,1,22,4966.0
2019-01-18 23:00:00,1.5,0.12,33.93,7.27,5.3,1.92,67.9,207.98,2.36,625.0,1,23,3479.0
2019-01-19 00:00:00,1.5,0.2,2.88,14.57,1.58,1.12,68.48,288.44,1.52,625.0,1,0,2276.0
2019-01-19 01:00:00,0.78,0.46,20.0,37.47,2.83,2.12,74.64,228.1,1.7,625.0,1,1,1379.0
2019-01-19 02:00:00,-0.34,0.71,51.68,40.74,3.77,3.13,81.67,147.24,0.35,625.0,1,2,1292.0
2019-01-19 03:00:00,-0.85,0.84,52.18,40.66,5.6,4.83,86.68,128.38,0.7,625.0,1,3,1081.0
2019-01-19 04:00:00,-1.25,0.69,34.86,38.84,6.13,5.36,88.82,147.62,0.73,625.0,1,4,1564.0
2019-01-19 05:00:00,-1.8,0.74,36.18,30.54,6.6,5.77,90.03,136.36,0.54,625.0,1,5,2792.0
2019-01-19 06:00:00,-2.66,0.92,48.05,27.37,5.74,5.06,87.88,150.93,0.69,625.0,1,6,3854.0
2019-01-19 07:00:00,-2.12,0.59,23.34,37.53,5.58,4.92,85.95,196.16,1.34,625.0,1,7,4787.0
2019-01-19 08:00:00,-2.94,0.82,51.07,40.97,6.96,6.2,83.81,190.69,1.07,625.0,1,8,5879.0
2019-01-19 09:00:00,-2.78,0.64,26.4,41.61,4.18,3.71,76.93,185.72,0.74,625.0,1,9,6762.0
2019-01-19 10:00:00,-3.34,0.56,12.19,38.47,2.67,2.35,72.97,121.32,0.38,625.0,1,10,7524.0
2019-01-19 11:00:00,-4.56,0.48,8.85,34.85,2.14,1.86,79.57,148.03,0.6,625.0,1,11,7851.0
2019-01-19 12:00:00,-5.42,0.62,16.49,38.02,2.18,1.92,83.96,168.56,0.58,625.18,1,12,8706.0
2019-01-19 13:00:00,-6.0,0.7,29.76,39.7,2.12,1.84,84.21,166.28,0.8,626.26,1,13,8740.0
2019-01-19 14:00:00,-5.51,0.56,14.13,36.19,1.66,1.37,74.69,168.1,1.23,627.49,1,14,6940.0
2019-01-19 15:00:00,,,,,,,,,,,1,15,7990.0
2019-01-19 16:00:00,-3.54,0.71,29.97,31.06,1.98,1.35,62.4,159.18,1.21,626.56,1,16,7959.0
2019-01-19 17:00:00,-0.52,0.39,32.9,27.71,2.09,1.44,54.44,173.94,0.95,627.13,1,17,7457.0
2019-01-19 18:00:00,2.18,0.29,22.84,21.4,2.27,1.47,44.4,173.16,1.5,626.56,1,18,7655.0
